Allocated 988553216, Freeing 789865108, ratio 0.799011
Allocated 988553216, Freeing 789865734, ratio 0.799012
Allocated 988553216, Freeing 789867045, ratio 0.799013
Allocated 988549120, Freeing 789862949, ratio 0.799012
Allocated 988549120, Freeing 789863685, ratio 0.799013
Allocated 988549120, Freeing 789863853, ratio 0.799013
Allocated 988549120, Freeing 789863853, ratio 0.799013
Allocated 988549120, Freeing 789863853, ratio 0.799013
Allocated 988549120, Freeing 789864659, ratio 0.799014
Allocated 988549120, Freeing 789865277, ratio 0.799015
Allocated 988549120, Freeing 789865338, ratio 0.799015
Allocated 988545024, Freeing 789861242, ratio 0.799014
Allocated 988545024, Freeing 789861936, ratio 0.799015
Allocated 988545024, Freeing 789862594, ratio 0.799015
Allocated 988545024, Freeing 789865280, ratio 0.799018
Allocated 988545024, Freeing 789866287, ratio 0.799019
Allocated 988545024, Freeing 789866287, ratio 0.799019
Allocated 988545024, Freeing 789866461, ratio 0.799019
Allocated 988540928, Freeing 789862365, ratio 0.799018
Allocated 988540928, Freeing 789862365, ratio 0.799018
Allocated 988540928, Freeing 789862577, ratio 0.799019
Allocated 988540928, Freeing 789863088, ratio 0.799019
Allocated 988536832, Freeing 789858992, ratio 0.799018
Allocated 988536832, Freeing 789859855, ratio 0.799019
Allocated 988536832, Freeing 789859855, ratio 0.799019
Allocated 988536832, Freeing 789859977, ratio 0.799019
Allocated 988536832, Freeing 789860109, ratio 0.799019
Allocated 988536832, Freeing 789860109, ratio 0.799019
Allocated 988536832, Freeing 789860421, ratio 0.799020
Allocated 988536832, Freeing 789860591, ratio 0.799020
Allocated 988536832, Freeing 789862814, ratio 0.799022
Allocated 988536832, Freeing 789864781, ratio 0.799024
Allocated 988536832, Freeing 789866353, ratio 0.799026
Allocated 988536832, Freeing 789866426, ratio 0.799026
Allocated 988536832, Freeing 789867253, ratio 0.799027
Allocated 988536832, Freeing 789867305, ratio 0.799027
Allocated 988532736, Freeing 789863209, ratio 0.799026
Allocated 988532736, Freeing 789863209, ratio 0.799026
Allocated 988532736, Freeing 789863209, ratio 0.799026
Allocated 988532736, Freeing 789863605, ratio 0.799026
Allocated 988532736, Freeing 789863605, ratio 0.799026
Allocated 988532736, Freeing 789864574, ratio 0.799027
Allocated 988532736, Freeing 789864780, ratio 0.799027
Allocated 988532736, Freeing 789864908, ratio 0.799028
Allocated 988528640, Freeing 789860812, ratio 0.799027
Allocated 988528640, Freeing 789860812, ratio 0.799027
Allocated 988528640, Freeing 789861494, ratio 0.799027
Allocated 988528640, Freeing 789863048, ratio 0.799029
Allocated 988524544, Freeing 789858952, ratio 0.799028
Allocated 988524544, Freeing 789858952, ratio 0.799028
Allocated 988524544, Freeing 789859030, ratio 0.799028
Allocated 988524544, Freeing 789861269, ratio 0.799031
Allocated 988524544, Freeing 789863207, ratio 0.799032
Allocated 988524544, Freeing 789863207, ratio 0.799032
Allocated 988524544, Freeing 789863914, ratio 0.799033
Allocated 988524544, Freeing 789864082, ratio 0.799033
Allocated 988524544, Freeing 789864567, ratio 0.799034
Allocated 988524544, Freeing 789866549, ratio 0.799036
Allocated 988524544, Freeing 789869503, ratio 0.799039
Allocated 988524544, Freeing 789870343, ratio 0.799040
Allocated 988524544, Freeing 789870879, ratio 0.799040
Allocated 988524544, Freeing 789871721, ratio 0.799041
Allocated 988520448, Freeing 789867625, ratio 0.799040
Allocated 988520448, Freeing 789868293, ratio 0.799041
Allocated 988520448, Freeing 789868780, ratio 0.799041
Allocated 988516352, Freeing 789864684, ratio 0.799041
Allocated 988516352, Freeing 789864684, ratio 0.799041
Allocated 988516352, Freeing 789865383, ratio 0.799041
Allocated 988516352, Freeing 789866273, ratio 0.799042
Allocated 988512256, Freeing 789862177, ratio 0.799041
Allocated 988512256, Freeing 789862177, ratio 0.799041
Allocated 988512256, Freeing 789862177, ratio 0.799041
Allocated 988512256, Freeing 789862177, ratio 0.799041
Allocated 988512256, Freeing 789862177, ratio 0.799041
Allocated 988508160, Freeing 789858081, ratio 0.799041
Allocated 988504064, Freeing 789853985, ratio 0.799040
Allocated 988504064, Freeing 789853985, ratio 0.799040
Allocated 988504064, Freeing 789854244, ratio 0.799040
Allocated 988504064, Freeing 789855102, ratio 0.799041
Allocated 988504064, Freeing 789855102, ratio 0.799041
Allocated 988504064, Freeing 789855102, ratio 0.799041
Allocated 988504064, Freeing 789855102, ratio 0.799041
Allocated 988504064, Freeing 789855791, ratio 0.799042
Allocated 988499968, Freeing 789851695, ratio 0.799041
Allocated 988499968, Freeing 789852182, ratio 0.799041
Allocated 988499968, Freeing 789852280, ratio 0.799041
Allocated 988499968, Freeing 789853260, ratio 0.799042
Allocated 988499968, Freeing 789853260, ratio 0.799042
Allocated 988499968, Freeing 789853260, ratio 0.799042
Allocated 988499968, Freeing 789855685, ratio 0.799045
Allocated 988499968, Freeing 789855841, ratio 0.799045
Allocated 988499968, Freeing 789858556, ratio 0.799048
Allocated 988499968, Freeing 789858742, ratio 0.799048
Allocated 988499968, Freeing 789858742, ratio 0.799048
Allocated 988495872, Freeing 789854646, ratio 0.799047
Allocated 988491776, Freeing 789850550, ratio 0.799046
Allocated 988491776, Freeing 789850550, ratio 0.799046
Allocated 988491776, Freeing 789851199, ratio 0.799047
Allocated 988491776, Freeing 789851199, ratio 0.799047
Allocated 988491776, Freeing 789851643, ratio 0.799047
Allocated 988487680, Freeing 789847547, ratio 0.799046
Allocated 988487680, Freeing 789848150, ratio 0.799047
Allocated 988487680, Freeing 789848900, ratio 0.799048
Allocated 988487680, Freeing 789849944, ratio 0.799049
Allocated 988487680, Freeing 789850130, ratio 0.799049
Allocated 988487680, Freeing 789850130, ratio 0.799049
Allocated 988487680, Freeing 789850146, ratio 0.799049
Allocated 988487680, Freeing 789850822, ratio 0.799050
Allocated 988487680, Freeing 789851369, ratio 0.799050
Allocated 988487680, Freeing 789851369, ratio 0.799050
Allocated 988487680, Freeing 789851943, ratio 0.799051
Allocated 988483584, Freeing 789847847, ratio 0.799050
Allocated 988483584, Freeing 789848333, ratio 0.799051
Allocated 988483584, Freeing 789848362, ratio 0.799051
Allocated 988483584, Freeing 789850154, ratio 0.799052
Allocated 988483584, Freeing 789850267, ratio 0.799052
Allocated 988483584, Freeing 789850811, ratio 0.799053
Allocated 988483584, Freeing 789851597, ratio 0.799054
Allocated 988483584, Freeing 789851764, ratio 0.799054
Allocated 988483584, Freeing 789852461, ratio 0.799055
Allocated 988483584, Freeing 789852461, ratio 0.799055
Allocated 988483584, Freeing 789853645, ratio 0.799056
Allocated 988483584, Freeing 789853645, ratio 0.799056
Allocated 988483584, Freeing 789854625, ratio 0.799057
Allocated 988483584, Freeing 789857058, ratio 0.799059
Allocated 988483584, Freeing 789857977, ratio 0.799060
Allocated 988483584, Freeing 789858768, ratio 0.799061
Allocated 988483584, Freeing 789859530, ratio 0.799062
Allocated 988479488, Freeing 789855434, ratio 0.799061
Allocated 988479488, Freeing 789856285, ratio 0.799062
Allocated 988479488, Freeing 789857211, ratio 0.799063
Allocated 988479488, Freeing 789858911, ratio 0.799065
Allocated 988479488, Freeing 789859280, ratio 0.799065
Allocated 988475392, Freeing 789855184, ratio 0.799064
Allocated 988475392, Freeing 789855184, ratio 0.799064
Allocated 988475392, Freeing 789855358, ratio 0.799064
Allocated 988471296, Freeing 789851262, ratio 0.799063
Allocated 988471296, Freeing 789851999, ratio 0.799064
Allocated 988471296, Freeing 789852965, ratio 0.799065
Allocated 988467200, Freeing 789848869, ratio 0.799064
Allocated 988467200, Freeing 789848869, ratio 0.799064
Allocated 988467200, Freeing 789848869, ratio 0.799064
Allocated 988467200, Freeing 789848926, ratio 0.799064
Allocated 988467200, Freeing 789848926, ratio 0.799064
Allocated 988467200, Freeing 789848926, ratio 0.799064
Allocated 988463104, Freeing 789844830, ratio 0.799064
Allocated 988463104, Freeing 789846326, ratio 0.799065
Allocated 988459008, Freeing 789842230, ratio 0.799064
Allocated 988454912, Freeing 789838134, ratio 0.799063
Allocated 988454912, Freeing 789838134, ratio 0.799063
Allocated 988454912, Freeing 789838134, ratio 0.799063
Allocated 988454912, Freeing 789838628, ratio 0.799064
Allocated 988454912, Freeing 789838682, ratio 0.799064
Allocated 988450816, Freeing 789834586, ratio 0.799063
Allocated 988450816, Freeing 789834586, ratio 0.799063
Allocated 988450816, Freeing 789834586, ratio 0.799063
Allocated 988450816, Freeing 789834586, ratio 0.799063
Allocated 988450816, Freeing 789834747, ratio 0.799063
Allocated 988450816, Freeing 789835064, ratio 0.799064
Allocated 988450816, Freeing 789835510, ratio 0.799064
Allocated 988450816, Freeing 789835510, ratio 0.799064
Allocated 988446720, Freeing 789831414, ratio 0.799063
Allocated 988442624, Freeing 789827318, ratio 0.799062
Allocated 988438528, Freeing 789823222, ratio 0.799062
Allocated 988438528, Freeing 789823860, ratio 0.799062
Allocated 988438528, Freeing 789823860, ratio 0.799062
Allocated 988434432, Freeing 789819764, ratio 0.799061
Allocated 988434432, Freeing 789819764, ratio 0.799061
Allocated 988434432, Freeing 789819764, ratio 0.799061
Allocated 988434432, Freeing 789820558, ratio 0.799062
Allocated 988434432, Freeing 789821498, ratio 0.799063
Allocated 988434432, Freeing 789822082, ratio 0.799064
Allocated 988434432, Freeing 789822462, ratio 0.799064
Allocated 988434432, Freeing 789822462, ratio 0.799064
Allocated 988434432, Freeing 789822462, ratio 0.799064
Allocated 988434432, Freeing 789823347, ratio 0.799065
Allocated 988434432, Freeing 789823347, ratio 0.799065
Allocated 988434432, Freeing 789823531, ratio 0.799065
Allocated 988430336, Freeing 789819435, ratio 0.799064
Allocated 988430336, Freeing 789820078, ratio 0.799065
Allocated 988430336, Freeing 789820530, ratio 0.799065
Allocated 988426240, Freeing 789816434, ratio 0.799065
Allocated 988426240, Freeing 789817121, ratio 0.799065
Allocated 988426240, Freeing 789817297, ratio 0.799065
Allocated 988426240, Freeing 789818931, ratio 0.799067
Allocated 988426240, Freeing 789818931, ratio 0.799067
Allocated 988422144, Freeing 789814835, ratio 0.799066
Allocated 988422144, Freeing 789814835, ratio 0.799066
Allocated 988422144, Freeing 789817792, ratio 0.799069
Allocated 988418048, Freeing 789813696, ratio 0.799068
Allocated 988418048, Freeing 789813834, ratio 0.799069
Allocated 988418048, Freeing 789814544, ratio 0.799069
Allocated 988418048, Freeing 789817359, ratio 0.799072
Allocated 988418048, Freeing 789820279, ratio 0.799075
Allocated 988418048, Freeing 789820667, ratio 0.799076
Allocated 988418048, Freeing 789820799, ratio 0.799076
Allocated 988418048, Freeing 789821077, ratio 0.799076
Allocated 988418048, Freeing 789821961, ratio 0.799077
Allocated 988413952, Freeing 789817865, ratio 0.799076
Allocated 988409856, Freeing 789813769, ratio 0.799075
Allocated 988409856, Freeing 789813769, ratio 0.799075
Allocated 988409856, Freeing 789814295, ratio 0.799076
Allocated 988409856, Freeing 789814295, ratio 0.799076
Allocated 988409856, Freeing 789814295, ratio 0.799076
Allocated 988409856, Freeing 789814295, ratio 0.799076
Allocated 988409856, Freeing 789815232, ratio 0.799077
Allocated 988409856, Freeing 789815579, ratio 0.799077
Allocated 988409856, Freeing 789815681, ratio 0.799077
Allocated 988409856, Freeing 789815681, ratio 0.799077
Allocated 988409856, Freeing 789815736, ratio 0.799077
Allocated 988409856, Freeing 789815963, ratio 0.799077
Allocated 988409856, Freeing 789816294, ratio 0.799078
Allocated 988409856, Freeing 789816806, ratio 0.799078
Allocated 988409856, Freeing 789817013, ratio 0.799078
Allocated 988405760, Freeing 789812917, ratio 0.799078
Allocated 988405760, Freeing 789813109, ratio 0.799078
Allocated 988405760, Freeing 789813632, ratio 0.799078
Allocated 988405760, Freeing 789813632, ratio 0.799078
Allocated 988405760, Freeing 789814660, ratio 0.799079
Allocated 988401664, Freeing 789810564, ratio 0.799079
Allocated 988401664, Freeing 789810765, ratio 0.799079
Allocated 988401664, Freeing 789811414, ratio 0.799079
Allocated 988397568, Freeing 789807318, ratio 0.799079
Allocated 988397568, Freeing 789807657, ratio 0.799079
Allocated 988397568, Freeing 789808230, ratio 0.799079
Allocated 988393472, Freeing 789804134, ratio 0.799079
Allocated 988389376, Freeing 789800038, ratio 0.799078
Allocated 988389376, Freeing 789800535, ratio 0.799078
Allocated 988389376, Freeing 789800637, ratio 0.799078
Allocated 988389376, Freeing 789802207, ratio 0.799080
Allocated 988385280, Freeing 789798111, ratio 0.799079
Allocated 988385280, Freeing 789798215, ratio 0.799079
Allocated 988385280, Freeing 789798691, ratio 0.799080
Allocated 988385280, Freeing 789798587, ratio 0.799080
Allocated 988385280, Freeing 789798587, ratio 0.799080
Allocated 988385280, Freeing 789799554, ratio 0.799081
Allocated 988385280, Freeing 789800285, ratio 0.799081
Allocated 988381184, Freeing 789796189, ratio 0.799081
Allocated 988381184, Freeing 789796189, ratio 0.799081
Allocated 988381184, Freeing 789796189, ratio 0.799081
Allocated 988377088, Freeing 789792093, ratio 0.799080
Allocated 988377088, Freeing 789792093, ratio 0.799080
Allocated 988377088, Freeing 789793036, ratio 0.799081
Allocated 988372992, Freeing 789788940, ratio 0.799080
Allocated 988372992, Freeing 789788940, ratio 0.799080
Allocated 988372992, Freeing 789788940, ratio 0.799080
Allocated 988372992, Freeing 789788940, ratio 0.799080
Allocated 988372992, Freeing 789789708, ratio 0.799081
Allocated 988372992, Freeing 789789786, ratio 0.799081
Allocated 988372992, Freeing 789789938, ratio 0.799081
Allocated 988372992, Freeing 789790317, ratio 0.799081
Allocated 988372992, Freeing 789793054, ratio 0.799084
Allocated 988372992, Freeing 789793796, ratio 0.799085
Allocated 988372992, Freeing 789794153, ratio 0.799085
Allocated 988372992, Freeing 789794199, ratio 0.799085
Allocated 988372992, Freeing 789795091, ratio 0.799086
Allocated 988368896, Freeing 789790995, ratio 0.799085
Allocated 988368896, Freeing 789793943, ratio 0.799088
Allocated 988368896, Freeing 789793943, ratio 0.799088
Allocated 988368896, Freeing 789794179, ratio 0.799088
Allocated 988368896, Freeing 789794222, ratio 0.799089
Allocated 988368896, Freeing 789794393, ratio 0.799089
Allocated 988368896, Freeing 789794653, ratio 0.799089
Allocated 988368896, Freeing 789795257, ratio 0.799090
Allocated 988364800, Freeing 789791161, ratio 0.799089
Allocated 988364800, Freeing 789791488, ratio 0.799089
Allocated 988364800, Freeing 789792060, ratio 0.799090
Allocated 988364800, Freeing 789792274, ratio 0.799090
Allocated 988364800, Freeing 789792274, ratio 0.799090
Allocated 988360704, Freeing 789788178, ratio 0.799089
Allocated 988360704, Freeing 789788281, ratio 0.799089
Allocated 988360704, Freeing 789788518, ratio 0.799089
Allocated 988360704, Freeing 789788935, ratio 0.799090
Allocated 988360704, Freeing 789790215, ratio 0.799091
Allocated 988360704, Freeing 789791656, ratio 0.799093
Allocated 988356608, Freeing 789787560, ratio 0.799092
Allocated 988356608, Freeing 789788440, ratio 0.799093
Allocated 988356608, Freeing 789789015, ratio 0.799093
Allocated 988356608, Freeing 789789015, ratio 0.799093
Allocated 988356608, Freeing 789789626, ratio 0.799094
Allocated 988356608, Freeing 789789626, ratio 0.799094
Allocated 988352512, Freeing 789785530, ratio 0.799093
Allocated 988352512, Freeing 789787518, ratio 0.799095
Allocated 988348416, Freeing 789783422, ratio 0.799094
Allocated 988348416, Freeing 789784161, ratio 0.799095
Allocated 988344320, Freeing 789780065, ratio 0.799094
Allocated 988344320, Freeing 789780208, ratio 0.799094
Allocated 988344320, Freeing 789780208, ratio 0.799094
Allocated 988344320, Freeing 789781160, ratio 0.799095
Allocated 988344320, Freeing 789782734, ratio 0.799097
Allocated 988344320, Freeing 789783284, ratio 0.799097
Allocated 988344320, Freeing 789783964, ratio 0.799098
Allocated 988344320, Freeing 789785260, ratio 0.799099
Allocated 988344320, Freeing 789785367, ratio 0.799099
Allocated 988344320, Freeing 789785395, ratio 0.799099
Allocated 988344320, Freeing 789785953, ratio 0.799100
Allocated 988344320, Freeing 789786677, ratio 0.799101
Allocated 988340224, Freeing 789782581, ratio 0.799100
Allocated 988340224, Freeing 789782581, ratio 0.799100
Allocated 988340224, Freeing 789783156, ratio 0.799100
Allocated 988340224, Freeing 789783156, ratio 0.799100
Allocated 988340224, Freeing 789783156, ratio 0.799100
Allocated 988340224, Freeing 789783548, ratio 0.799101
Allocated 988340224, Freeing 789783711, ratio 0.799101
Allocated 988340224, Freeing 789785811, ratio 0.799103
Allocated 988340224, Freeing 789785811, ratio 0.799103
Allocated 988340224, Freeing 789786301, ratio 0.799104
Allocated 988340224, Freeing 789787771, ratio 0.799105
Allocated 988340224, Freeing 789787667, ratio 0.799105
Allocated 988340224, Freeing 789787667, ratio 0.799105
Allocated 988340224, Freeing 789788585, ratio 0.799106
Allocated 988336128, Freeing 789784489, ratio 0.799105
Allocated 988336128, Freeing 789784489, ratio 0.799105
Allocated 988332032, Freeing 789780393, ratio 0.799104
Allocated 988332032, Freeing 789780896, ratio 0.799105
Allocated 988327936, Freeing 789776800, ratio 0.799104
Allocated 988327936, Freeing 789777449, ratio 0.799105
Allocated 988327936, Freeing 789778178, ratio 0.799105
Allocated 988327936, Freeing 789778314, ratio 0.799106
Allocated 988327936, Freeing 789778314, ratio 0.799106
Allocated 988327936, Freeing 789778314, ratio 0.799106
Allocated 988323840, Freeing 789774218, ratio 0.799105
Allocated 988319744, Freeing 789770122, ratio 0.799104
Allocated 988319744, Freeing 789770474, ratio 0.799104
Allocated 988319744, Freeing 789771984, ratio 0.799106
Allocated 988319744, Freeing 789772452, ratio 0.799106
Allocated 988319744, Freeing 789772452, ratio 0.799106
Allocated 988319744, Freeing 789772794, ratio 0.799107
Allocated 988319744, Freeing 789772794, ratio 0.799107
Allocated 988319744, Freeing 789773364, ratio 0.799107
Allocated 988319744, Freeing 789774755, ratio 0.799109
Allocated 988319744, Freeing 789774755, ratio 0.799109
Allocated 988319744, Freeing 789775168, ratio 0.799109
Allocated 988319744, Freeing 789775696, ratio 0.799109
Allocated 988319744, Freeing 789775733, ratio 0.799110
Allocated 988319744, Freeing 789777109, ratio 0.799111
Allocated 988319744, Freeing 789777109, ratio 0.799111
Allocated 988315648, Freeing 789773013, ratio 0.799110
Allocated 988315648, Freeing 789773013, ratio 0.799110
Allocated 988311552, Freeing 789768917, ratio 0.799109
Allocated 988311552, Freeing 789770077, ratio 0.799110
Allocated 988307456, Freeing 789765981, ratio 0.799110
Allocated 988307456, Freeing 789766414, ratio 0.799110
Allocated 988307456, Freeing 789766414, ratio 0.799110
Allocated 988307456, Freeing 789766928, ratio 0.799111
Allocated 988307456, Freeing 789767277, ratio 0.799111
Allocated 988307456, Freeing 789767310, ratio 0.799111
Allocated 988307456, Freeing 789769707, ratio 0.799113
Allocated 988307456, Freeing 789770062, ratio 0.799114
Allocated 988303360, Freeing 789765966, ratio 0.799113
Allocated 988303360, Freeing 789766778, ratio 0.799114
Allocated 988303360, Freeing 789768572, ratio 0.799116
Allocated 988299264, Freeing 789764476, ratio 0.799115
Allocated 988299264, Freeing 789765425, ratio 0.799116
Allocated 988299264, Freeing 789766007, ratio 0.799116
Allocated 988299264, Freeing 789766322, ratio 0.799117
Allocated 988299264, Freeing 789766322, ratio 0.799117
Allocated 988299264, Freeing 789766400, ratio 0.799117
Allocated 988299264, Freeing 789767213, ratio 0.799117
Allocated 988299264, Freeing 789767326, ratio 0.799118
Allocated 988295168, Freeing 789763230, ratio 0.799117
Allocated 988291072, Freeing 789759134, ratio 0.799116
Allocated 988286976, Freeing 789755038, ratio 0.799115
Allocated 988286976, Freeing 789755171, ratio 0.799115
Allocated 988282880, Freeing 789751075, ratio 0.799114
Allocated 988282880, Freeing 789751812, ratio 0.799115
Allocated 988282880, Freeing 789751812, ratio 0.799115
Allocated 988278784, Freeing 789747716, ratio 0.799114
Allocated 988278784, Freeing 789748700, ratio 0.799115
Allocated 988274688, Freeing 789744604, ratio 0.799114
Allocated 988274688, Freeing 789744604, ratio 0.799114
Allocated 988270592, Freeing 789740508, ratio 0.799114
Allocated 988270592, Freeing 789741157, ratio 0.799114
Allocated 988270592, Freeing 789741471, ratio 0.799115
Allocated 988270592, Freeing 789741793, ratio 0.799115
Allocated 988270592, Freeing 789742063, ratio 0.799115
Allocated 988270592, Freeing 789742063, ratio 0.799115
Allocated 988270592, Freeing 789742817, ratio 0.799116
Allocated 988270592, Freeing 789742817, ratio 0.799116
Allocated 988266496, Freeing 789738721, ratio 0.799115
Allocated 988262400, Freeing 789734625, ratio 0.799114
Allocated 988262400, Freeing 789735105, ratio 0.799115
Allocated 988258304, Freeing 789730905, ratio 0.799114
Allocated 988258304, Freeing 789731808, ratio 0.799115
Allocated 988258304, Freeing 789731894, ratio 0.799115
Allocated 988258304, Freeing 789732924, ratio 0.799116
Allocated 988258304, Freeing 789733038, ratio 0.799116
Allocated 988258304, Freeing 789733380, ratio 0.799116
Allocated 988258304, Freeing 789734899, ratio 0.799118
Allocated 988254208, Freeing 789730803, ratio 0.799117
Allocated 988254208, Freeing 789730898, ratio 0.799117
Allocated 988254208, Freeing 789731208, ratio 0.799117
Allocated 988250112, Freeing 789727112, ratio 0.799117
Allocated 988246016, Freeing 789723016, ratio 0.799116
Allocated 988246016, Freeing 789723016, ratio 0.799116
Allocated 988246016, Freeing 789723016, ratio 0.799116
Allocated 988241920, Freeing 789718920, ratio 0.799115
Allocated 988241920, Freeing 789718920, ratio 0.799115
Allocated 988241920, Freeing 789718920, ratio 0.799115
Allocated 988241920, Freeing 789719836, ratio 0.799116
Allocated 988241920, Freeing 789720658, ratio 0.799117
Allocated 988241920, Freeing 789721319, ratio 0.799117
Allocated 988241920, Freeing 789721319, ratio 0.799117
Allocated 988241920, Freeing 789721578, ratio 0.799118
Allocated 988237824, Freeing 789717482, ratio 0.799117
Allocated 988233728, Freeing 789713386, ratio 0.799116
Allocated 988233728, Freeing 789713386, ratio 0.799116
Allocated 988233728, Freeing 789713386, ratio 0.799116
Allocated 988233728, Freeing 789713386, ratio 0.799116
Allocated 988233728, Freeing 789713386, ratio 0.799116
Allocated 988229632, Freeing 789709290, ratio 0.799115
Allocated 988229632, Freeing 789710177, ratio 0.799116
Allocated 988229632, Freeing 789711017, ratio 0.799117
Allocated 988229632, Freeing 789711859, ratio 0.799118
Allocated 988225536, Freeing 789707763, ratio 0.799117
Allocated 988225536, Freeing 789708524, ratio 0.799118
Allocated 988225536, Freeing 789708915, ratio 0.799118
Allocated 988225536, Freeing 789709270, ratio 0.799118
Allocated 988225536, Freeing 789709270, ratio 0.799118
Allocated 988225536, Freeing 789709270, ratio 0.799118
Allocated 988225536, Freeing 789709270, ratio 0.799118
Allocated 988225536, Freeing 789709500, ratio 0.799119
Allocated 988225536, Freeing 789709500, ratio 0.799119
Allocated 988225536, Freeing 789709549, ratio 0.799119
Allocated 988225536, Freeing 789710321, ratio 0.799120
Allocated 988225536, Freeing 789710321, ratio 0.799120
Allocated 988225536, Freeing 789712605, ratio 0.799122
Allocated 988221440, Freeing 789708509, ratio 0.799121
Allocated 988221440, Freeing 789708509, ratio 0.799121
Allocated 988221440, Freeing 789709405, ratio 0.799122
Allocated 988221440, Freeing 789710285, ratio 0.799123
Allocated 988217344, Freeing 789706189, ratio 0.799122
Allocated 988213248, Freeing 789702093, ratio 0.799121
Allocated 988213248, Freeing 789702652, ratio 0.799122
Allocated 988209152, Freeing 789698556, ratio 0.799121
Allocated 988209152, Freeing 789698865, ratio 0.799121
Allocated 988209152, Freeing 789699002, ratio 0.799121
Allocated 988205056, Freeing 789694906, ratio 0.799120
Allocated 988205056, Freeing 789695775, ratio 0.799121
Allocated 988200960, Freeing 789691679, ratio 0.799121
Allocated 988200960, Freeing 789691837, ratio 0.799121
Allocated 988200960, Freeing 789692586, ratio 0.799121
Allocated 988196864, Freeing 789688490, ratio 0.799121
Allocated 988196864, Freeing 789688662, ratio 0.799121
Allocated 988196864, Freeing 789689285, ratio 0.799121
Allocated 988196864, Freeing 789689534, ratio 0.799122
Allocated 988196864, Freeing 789689630, ratio 0.799122
Allocated 988196864, Freeing 789689630, ratio 0.799122
Allocated 988196864, Freeing 789690264, ratio 0.799122
Allocated 988196864, Freeing 789690508, ratio 0.799123
Allocated 988196864, Freeing 789690658, ratio 0.799123
Allocated 988192768, Freeing 789686562, ratio 0.799122
Allocated 988192768, Freeing 789686944, ratio 0.799122
Allocated 988192768, Freeing 789686944, ratio 0.799122
Allocated 988188672, Freeing 789682848, ratio 0.799122
Allocated 988188672, Freeing 789683329, ratio 0.799122
Allocated 988188672, Freeing 789683329, ratio 0.799122
Allocated 988188672, Freeing 789683297, ratio 0.799122
Allocated 988188672, Freeing 789683356, ratio 0.799122
Allocated 988188672, Freeing 789683356, ratio 0.799122
Allocated 988188672, Freeing 789683356, ratio 0.799122
Allocated 988184576, Freeing 789679260, ratio 0.799121
Allocated 988184576, Freeing 789679604, ratio 0.799122
Allocated 988184576, Freeing 789679604, ratio 0.799122
Allocated 988184576, Freeing 789680566, ratio 0.799123
Allocated 988184576, Freeing 789681018, ratio 0.799123
Allocated 988184576, Freeing 789683620, ratio 0.799126
Allocated 988184576, Freeing 789684128, ratio 0.799126
Allocated 988180480, Freeing 789680032, ratio 0.799125
Allocated 988180480, Freeing 789680728, ratio 0.799126
Allocated 988180480, Freeing 789681236, ratio 0.799127
Allocated 988180480, Freeing 789681236, ratio 0.799127
Allocated 988180480, Freeing 789681236, ratio 0.799127
Allocated 988180480, Freeing 789681281, ratio 0.799127
Allocated 988180480, Freeing 789681281, ratio 0.799127
Allocated 988176384, Freeing 789677185, ratio 0.799126
Allocated 988176384, Freeing 789678179, ratio 0.799127
Allocated 988172288, Freeing 789674083, ratio 0.799126
Allocated 988172288, Freeing 789674505, ratio 0.799126
Allocated 988172288, Freeing 789675127, ratio 0.799127
Allocated 988172288, Freeing 789675918, ratio 0.799128
Allocated 988168192, Freeing 789671822, ratio 0.799127
Allocated 988164096, Freeing 789667726, ratio 0.799126
Allocated 988164096, Freeing 789668018, ratio 0.799126
Allocated 988160000, Freeing 789663922, ratio 0.799126
Allocated 988160000, Freeing 789664414, ratio 0.799126
Allocated 988155904, Freeing 789660318, ratio 0.799125
Allocated 988155904, Freeing 789660318, ratio 0.799125
Allocated 988155904, Freeing 789660960, ratio 0.799126
Allocated 988155904, Freeing 789661049, ratio 0.799126
Allocated 988151808, Freeing 789656953, ratio 0.799125
Allocated 988151808, Freeing 789656953, ratio 0.799125
Allocated 988151808, Freeing 789657241, ratio 0.799125
Allocated 988147712, Freeing 789653145, ratio 0.799125
Allocated 988143616, Freeing 789649049, ratio 0.799124
Allocated 988143616, Freeing 789649083, ratio 0.799124
Allocated 988143616, Freeing 789650017, ratio 0.799125
Allocated 988143616, Freeing 789652377, ratio 0.799127
Allocated 988143616, Freeing 789652377, ratio 0.799127
Allocated 988143616, Freeing 789652455, ratio 0.799127
Allocated 988143616, Freeing 789652864, ratio 0.799128
Allocated 988143616, Freeing 789653067, ratio 0.799128
Allocated 988143616, Freeing 789653139, ratio 0.799128
Allocated 988143616, Freeing 789653883, ratio 0.799129
Allocated 988143616, Freeing 789655777, ratio 0.799131
Allocated 988139520, Freeing 789651681, ratio 0.799130
Allocated 988135424, Freeing 789647585, ratio 0.799129
Allocated 988135424, Freeing 789647585, ratio 0.799129
Allocated 988135424, Freeing 789647585, ratio 0.799129
Allocated 988131328, Freeing 789643489, ratio 0.799128
Allocated 988131328, Freeing 789643489, ratio 0.799128
Allocated 988127232, Freeing 789639393, ratio 0.799127
Allocated 988127232, Freeing 789639528, ratio 0.799127
Allocated 988123136, Freeing 789635432, ratio 0.799127
Allocated 988123136, Freeing 789636260, ratio 0.799127
Allocated 988123136, Freeing 789636698, ratio 0.799128
Allocated 988123136, Freeing 789637221, ratio 0.799128
Allocated 988123136, Freeing 789637221, ratio 0.799128
